Date,Close,High,Low,Open,Volume,MA4,MA8,EMA4,EMA8,Volatility,RSI,OBV,MACD,MACD_Signal,MACD_Hist,Label
1999-07-23,0.40532341599464417,0.41660862513371005,0.3827529726044523,0.3973294687891898,1580532800,0.40250177681446075,0.3725258968770504,0.3936209268427161,0.3770378064912742,0.04962844703679911,71.47235166704999,7638523200,0.023529731659315378,0.013504426846984618,0.01002530481233076,1
1999-07-30,0.411905974149704,0.4363571607141237,0.392157472961886,0.41002523147826403,1807926400,0.4029720053076744,0.3787561319768429,0.40093494576551125,0.38478628819314753,0.05050181524346034,66.78560320814023,9446449600,0.02562570894139299,0.015928683265866293,0.009697025675526695,1
1999-08-06,0.45140373706817627,0.46174859867305823,0.4025022753569049,0.40673390806064097,2601513600,0.4156678020954132,0.3915693238377571,0.42112246228657724,0.3995901657209317,0.05263159077723781,69.99996933208345,12047963200,0.030126644207840225,0.01876827545426108,0.011358368753579144,0
1999-08-13,0.44200021028518677,0.46645051892158157,0.44058881197019006,0.45610650914427814,1914897600,0.4276583343744278,0.40702763572335243,0.42947356148602106,0.40901462006854394,0.05350525145984493,66.39490573357256,10133065600,0.03255955552270612,0.02152653146795009,0.011033024054756028,1
1999-08-20,0.467391699552536,0.4749146200071267,0.43776770475155885,0.4457616270155399,1885430400,0.44317540526390076,0.42283859103918076,0.44464081671262706,0.42198730439831994,0.0556839406721284,75.82249027374453,12018496000,0.03612016546282881,0.024445258266925837,0.011674907195902976,1
1999-08-27,0.5308696627616882,0.5374530901517596,0.46645045333801777,0.47209348437429494,3101750400,0.4729163274168968,0.4379441663622856,0.4791323551322515,0.446183384034624,0.06225416466294473,79.77995812163556,15120246400,0.04356196045296756,0.028268598704134184,0.015293361748833379,1
1999-09-03,0.5684866905212402,0.5863553235966237,0.5303993880831528,0.5412144468330496,3916348800,0.5021870657801628,0.458927433937788,0.514874089287847,0.4733618965872054,0.0705164972010367,80.24198986062297,19036595200,0.05189678255480157,0.032994235474267664,0.018902547080533905,1
1999-09-10,0.5778912305831909,0.5952888125047731,0.5557909642264763,0.5717780019828974,1900516800,0.5361598208546638,0.4819090776145458,0.5400809458059845,0.49659063747520216,0.07965356723115291,80.47812644852975,20937112000,0.058585717225798084,0.03811253182457375,0.020473185401224336,0
1999-09-17,0.47632500529289246,0.6028125039622237,0.4739741154094183,0.5816525864949854,6358430400,0.538393147289753,0.49078427627682686,0.5145785696007477,0.49208716365691113,0.07929765179951119,64.39950982043004,14578681600,0.055056543030619964,0.04150133406578299,0.013555208964836973,0
1999-09-24,0.47632500529289246,0.5041854209897935,0.4321253825751593,0.4767952033592291,5108398400,0.524756982922554,0.4988366551697254,0.4992771438776056,0.48858446179824033,0.07893693922827051,69.17813392874585,14578681600,0.051664095521228304,0.043533886356872054,0.00813020916435625,1
1999-10-01,0.4993656575679779,0.5238168104730802,0.44764221362472295,0.4673915366068791,3298512000,0.5074767246842384,0.5048318952322006,0.4993125493537545,0.49098028308040426,0.07720887406967768,69.21328601964687,17877193600,0.05025543118087156,0.044878195321671956,0.005377235859199601,1
1999-10-08,0.5506190061569214,0.5515593522272688,0.4777356314582286,0.49795520649550745,3745212800,0.500658668577671,0.5184092447161674,0.5198351320750213,0.5042333326529637,0.07797293318500563,67.81892343190603,21622406400,0.05266765152893088,0.046436086563123743,0.006231564965807138,1
1999-10-15,0.572719156742096,0.5797719272367983,0.514882531249987,0.5351020537200442,4847024000,0.5247572064399719,0.5315751768648624,0.5409887419418512,0.5194524046727709,0.08082361815816667,71.13179253845308,26469430400,0.055720341574473586,0.04829293756539371,0.007427404009079874,1
1999-10-22,0.585885226726532,0.5943485430318326,0.5515594027814684,0.5802421955290751,2054696000,0.5521472617983818,0.5384521223604679,0.5589473358557235,0.5342152540180511,0.08342050543121546,73.18189164568865,28524126400,0.058527345437124734,0.05033981913973992,0.008187526297384812,1
1999-10-29,0.6291446089744568,0.642310561013303,0.5816527803763243,0.5929380399711448,1908412800,0.5845919996500015,0.54603436216712,0.5870262451032168,0.5553106662305858,0.08697792226086637,75.10553245527069,30432539200,0.06351047758362743,0.05297395082851743,0.010536526755110007,1
1999-11-05,0.6940338015556335,0.7352943604936233,0.6319654962728509,0.6366673263313124,3024683200,0.6204456984996796,0.5605521835386753,0.6298292676841835,0.5861380296361519,0.09169518662348428,77.98513311078781,33457222400,0.07186722066689433,0.05675260479619281,0.015114615870701516,0
1999-11-12,0.6742845177650452,0.7128420205056393,0.6573571337547214,0.6916829537210984,1502177600,0.6458370387554169,0.5852971225976944,0.6476113677165282,0.6057261381092393,0.0926462422814734,73.00971556042799,31955044800,0.0760200853936589,0.06060610091568603,0.015413984477972868,1
1999-11-19,0.7123719453811646,0.7166035786619821,0.6625292267569521,0.6733442879896164,1273294400,0.677458718419075,0.6148029901087284,0.6735155987823828,0.6294252063918894,0.09971216572233181,76.35187953466334,33228339200,0.08144574189376419,0.06477402911130166,0.01667171278246253,1
1999-11-26,0.8289843797683716,0.8322756652916832,0.7015565542714607,0.7128418084147357,2625336000,0.7274186611175537,0.6560053303837776,0.7357031111767782,0.673771689364441,0.1160239301061942,79.92208690148549,35853675200,0.09407087218662935,0.0706333977263672,0.023437474460262148,0
1999-12-03,0.7918376922607422,0.8877607707193657,0.758923221136838,0.8440313410312169,2827272000,0.7518696337938309,0.6861576661467552,0.7581569436103638,0.7000085788969523,0.12226647262031774,72.57929151333835,33026403200,0.0999270547837171,0.07649212913783719,0.023434925645879914,0
1999-12-10,0.7396440505981445,0.8219310327844361,0.6850995613733656,0.7923078477710948,2690396800,0.7682095170021057,0.7070232778787613,0.7507517864054761,0.7088164614972172,0.1218003522513686,64.44441392795419,30336006400,0.09921286683075847,0.08103627667642145,0.018176590154337022,1
1999-12-17,0.7786718606948853,0.7866657824157985,0.7269484022332404,0.7589233357551255,1643196800,0.7847844958305359,0.7311216071248055,0.7619198161212398,0.7243398835411434,0.12212407156551969,66.13752717860737,31979203200,0.10063601648409781,0.08495622463795673,0.015679791846141086,0
1999-12-24,0.7546908259391785,0.7857254123582172,0.7147227754979374,0.7852552141810121,907614400,0.7662111073732376,0.7468148842453957,0.7590282200484153,0.7310845374073734,0.12121256261018419,75.56126563144221,31071588800,0.09869115356549985,0.08770321042346535,0.010987943142034495,0
1999-12-31,0.7147226333618164,0.8463821649497293,0.7147226333618164,0.7593933598291197,2758280000,0.7469323426485062,0.7494009882211685,0.7413059853737758,0.727448558730583,0.11563289219964351,70.39415733547722,28313308800,0.09285436920925327,0.08873344218062294,0.004120927028630331,1
2000-01-07,0.7278886437416077,0.7692672337998104,0.6507736904397325,0.7260079516942082,3416100800,0.743993490934372,0.7561015039682388,0.7359390487209085,0.7275463553996996,0.11077812267396975,69.88537426014886,31729409600,0.08827350059338246,0.08864145386317485,-0.00036795326979238707,1
2000-01-14,0.8539058566093445,0.9140925114846773,0.7476378853527464,0.7523397150748704,3278329600,0.7628019899129868,0.7737932428717613,0.783125771876283,0.7556262445573985,0.11676666254141213,73.35258825783106,35007739200,0.0937311903043756,0.089659401151415,0.004071789152960595,0
2000-01-21,0.8275741338729858,0.8595482620178748,0.7702085012232085,0.8595482620178748,2141249600,0.7810228168964386,0.7736169621348381,0.8009051166749641,0.7716146644053068,0.12035095049493846,69.496366019204,32866489600,0.09483846002713225,0.09069521292655847,0.004143247100573788,0
2000-01-28,0.7772613763809204,0.8341568184473296,0.7109614172926632,0.8139381439784703,2382452800,0.7966575026512146,0.7717949226498604,0.7914476205573466,0.7728694892887765,0.12028534870327665,63.852924144218946,30484036800,0.09061164556522838,0.09067849945429245,-6.685388906406409e-05,1
2000-02-04,0.8539058566093445,0.8811780460344552,0.7796119547240827,0.7819628946971955,1877377600,0.8281618058681488,0.7860776484012604,0.8164309149781458,0.7908775709155694,0.11562927129304272,65.51944422723139,32361414400,0.09238151703848019,0.09101910297113,0.0013624140673501872,1
2000-02-11,0.8642510771751404,0.9023383396777472,0.8144083063048192,0.8548465097637765,1733278400,0.8307481110095978,0.7967750504612923,0.8355589798569436,0.8071827945288075,0.10803398553119888,62.71067534503604,34094692800,0.09354064741692059,0.09152341186028812,0.0020172355566324685,1
2000-02-18,0.8667188882827759,0.8962249507542207,0.802652711058816,0.8623700829671312,1505268800,0.8405342996120453,0.8107785582542419,0.8480229432272764,0.8204130375852449,0.09912464222713449,64.75039472052671,35599961600,0.093579670138907,0.0919346635160119,0.001645006622895101,1
2000-02-25,0.9178552031517029,0.9935588284605678,0.8153487208437381,0.8637808980789494,2334696000,0.8756827563047409,0.8361701294779778,0.875955847197047,0.8420668521555689,0.09617551693612088,65.4417108769771,37934657600,0.09662305869822496,0.09287234255245452,0.0037507161457704385,1
2000-03-03,0.9197356104850769,0.9714590030854684,0.8896422321888869,0.9394840290062134,1354886400,0.892140194773674,0.8601510003209114,0.893467752512259,0.8593265762287928,0.09214772216017093,58.24083264314817,39289544000,0.09805636645991722,0.09390914733394706,0.0041472191259701585,0
2000-03-10,0.9145627617835999,0.9625247726150544,0.8576672890368688,0.9155039615018933,1802852800,0.9047181159257889,0.8677331134676933,0.9019057562207954,0.871601284129861,0.08559555750855546,61.83130652018342,37486691200,0.09764922801257925,0.09465716346967351,0.002992064542905737,1
2000-03-17,1.0631502866744995,1.1313309028180807,0.8999860617005468,0.9037484491552056,2164422400,0.9538259655237198,0.8971801325678825,0.966403568402277,0.9141677291397807,0.0964362776799391,76.29963731682678,39651113600,0.10807056907205759,0.09733984459015033,0.010730724481907261,0
2000-03-24,0.9460675120353699,1.089012139848465,0.9437165217706984,1.0716137069596285,1583299200,0.9608790427446365,0.9182808995246887,0.9582691458555141,0.921256569783245,0.09642902074249919,62.07596485541649,38067814400,0.10566392754833309,0.09900466118178688,0.006659266366546207,0
2000-03-31,0.9418359994888306,1.0495144868817203,0.878357141507468,0.9587634337851444,2110819200,0.966404139995575,0.9292721673846245,0.9516958873088407,0.9258297763844863,0.09270140175517266,63.89668235865022,35956995200,0.10223667831608041,0.09965106460864559,0.0025856137074348196,0
2000-04-07,0.8562567234039307,0.9987312457048344,0.7890164468262024,0.957352613964694,2467483200,0.9518276304006577,0.9282728731632233,0.9135202217468767,0.9103690979443628,0.08774378067296927,59.843030363424944,33489512000,0.09155958434881262,0.098032768556679,-0.006473184207866384,1
2000-04-14,0.8943443298339844,0.9799226151106711,0.8200504501860866,0.8224013910448061,2710377600,0.9096261411905289,0.9317260533571243,0.9058498649817198,0.9068080383642787,0.08825409041915766,61.188380660459345,36199889600,0.08518925329937566,0.09546406550521834,-0.010274812205842684,1
2000-04-21,0.9535902738571167,0.9686378152618607,0.8633102487347933,0.8651909402898988,1528777600,0.9115068316459656,0.9361929371953011,0.9249460285318786,0.9172040906960205,0.09001398847501028,57.361062194161484,37728667200,0.08395360766078597,0.09316197393633187,-0.009208366275545901,0
2000-04-28,0.8327462673187256,0.9592338084169904,0.8318058708706061,0.9564127195208746,1601521600,0.8842343986034393,0.9253192692995071,0.8880661240466174,0.8984356855010661,0.0858647345977833,50.33514836303581,36127145600,0.07238879522679664,0.08900733819442483,-0.016618542967628186,0
2000-05-05,0.7734994888305664,0.8633102166477874,0.7429351131900072,0.8336861867498306,1830953600,0.8635450899600983,0.907686360180378,0.842239469960197,0.870672086240955,0.08613940126776547,49.759024055442566,34296192000,0.05777686246918212,0.08276124304937629,-0.02498438058019417,0
2000-05-12,0.7579827308654785,0.8313353815463915,0.7532800474179794,0.7974805708486431,2198168000,0.8294546902179718,0.8695404157042503,0.8085367743223096,0.8456300072686269,0.08592497643312992,43.33334576089617,32098024000,0.04443253716649487,0.07509550187280001,-0.03066296470630514,0
2000-05-19,0.6565338373184204,0.7466976666363255,0.6244417860681254,0.7466976666363255,3098972800,0.7551905810832977,0.8333487063646317,0.747735599520754,0.803608636168581,0.0919780449515603,37.186308017900025,28999051200,0.025378438516288182,0.06515208920149765,-0.039773650685209466,1
2000-05-26,0.6705232262611389,0.6865102676312811,0.6046934642504429,0.6620590553229229,2231555200,0.7146348208189011,0.7994346097111702,0.716850650216908,0.7740341006335939,0.0970677573988596,38.06668367688389,31230606400,0.011276763324049144,0.05437702402600795,-0.043100260701958805,1
2000-06-02,0.7133121490478516,0.750459106596377,0.6695826688970545,0.705319082300514,2217544000,0.6995879858732224,0.7815665379166603,0.7154352497492854,0.7605403336145401,0.10226423284332872,37.43133896121829,33448150400,0.003513293543040752,0.04420427792941451,-0.04069098438637376,0
2000-06-09,0.6949744820594788,0.7368232356409693,0.6634697394968819,0.7278889154860827,1420171200,0.6838359236717224,0.7566453069448471,0.7072509426733627,0.745970144380082,0.10794125982891797,36.46278098176794,32027979200,-0.004072068393209838,0.03454900866488964,-0.03862107705809948,1
2000-06-16,0.808765172958374,0.8670720572190465,0.6700529439267476,0.7034375669609291,2156672000,0.7218937575817108,0.7385421693325043,0.7478566347873673,0.759924595175258,0.10715142611970616,44.36514183390977,34184651200,-0.0008912903696399743,0.02746094885798372,-0.028352239227623695,0
2000-06-23,0.7711488008499146,0.8350969486722344,0.7645653744496482,0.8092352492452881,1083880000,0.7470501512289047,0.7308424860239029,0.7571735012123861,0.7624188631029595,0.10838150133668051,32.3629402899853,33100771200,-0.0013898068969238064,0.02169079770700222,-0.023080604603926025,1
2000-06-30,0.7796121835708618,0.8303952441328698,0.7466977586830656,0.794658876818541,968688000,0.7636251598596573,0.7316065728664398,0.7661489741557764,0.7662396009847156,0.10907166995689431,38.42753816750081,34069459200,-0.001089402626920477,0.01713475764021768,-0.01822416026713816,1
2000-07-07,0.8501444458961487,0.9122118982700999,0.7843147057454901,0.7913674258235055,1690388000,0.8024176508188248,0.7431267872452736,0.7997471628519254,0.7848851220761451,0.10889409119964535,44.16340164031767,35759847200,0.004784876945349126,0.014664781501243972,-0.009879904555894846,0
2000-07-14,0.8294548392295837,0.8877608153790701,0.7786717822658981,0.8595482235926225,1692129600,0.8075900673866272,0.764741912484169,0.8116302334029887,0.7947895036657981,0.107169978884124,48.140303349158735,34067717600,0.007682251269933049,0.013268275454981788,-0.005586024185048739,0
2000-07-21,0.782433032989502,0.836978415657881,0.7147225573938697,0.817934340586096,1325469600,0.810411125421524,0.7787306383252144,0.799951353237594,0.7920436212932879,0.10560053270887723,42.329930477688514,32742248000,0.00611369958747876,0.011837360281481184,-0.0057236606940024234,0
2000-07-28,0.7222465872764587,0.7899570871208479,0.6658213465238844,0.7866658001543204,1032729600,0.7960697263479233,0.7798474431037903,0.7688694468531398,0.7765331692895481,0.10572835381014699,34.1648019636887,31709518400,1.3907590356132538e-05,0.009472669743256175,-0.009458762152900042,0
2000-08-04,0.7156630754470825,0.7711488134164223,0.6968549499960036,0.7443467173403062,1258499200,0.7624493837356567,0.7824335172772408,0.7475868982907169,0.7630064817690002,0.09020305514855469,40.49977123964896,30451019200,-0.005290470645520462,0.006520041665500848,-0.01181051231102131,1
2000-08-11,0.773969829082489,0.7890165188841617,0.6855696287417873,0.7048488043089421,923490400,0.7485781311988831,0.7780840992927551,0.7581400706074257,0.7654427811719977,0.0832293124310313,50.03822211139699,31374509600,-0.004734781273704525,0.004269077077659773,-0.009003858351364299,1
2000-08-18,0.8442662358283997,0.8520250558661436,0.7466975319738656,0.7730294255029604,1149075200,0.7640364319086075,0.7872237786650658,0.7925905366958154,0.7829591044289759,0.07637352128743218,56.438566756769426,32523584800,0.0013622360802262312,0.003687708878173065,-0.002325472797946834,1
2000-08-25,0.9169147610664368,0.925378026810959,0.848263015458974,0.8501446117313186,1665484800,0.812703475356102,0.8043866008520126,0.8423202264440639,0.8127270281261895,0.08048465274627871,70.30255096032232,34189069600,0.011918901421180905,0.0053339473867746335,0.006584954034406272,1
2000-09-01,0.9329018592834473,0.964875939666637,0.8689527944829274,0.9225569966119231,1128383200,0.8670131713151932,0.814731277525425,0.8785528795798172,0.8394325461611356,0.08359042506923595,70.39478091741657,35317452800,0.021329289207944746,0.008533015751008656,0.01279627345693609,0
2000-09-08,0.8555516600608826,0.9272586323747344,0.8539060168381419,0.9272586323747344,1303433600,0.8874086290597916,0.8179933801293373,0.8693523917722433,0.8430145714721905,0.07595882180621102,60.49256857569402,34014019200,0.022288645066339208,0.011284141614074766,0.011004503452264442,0
2000-09-15,0.8529656529426575,0.9244375791282904,0.8162888917659168,0.8689526912346857,1828439200,0.889583483338356,0.8268099576234818,0.862797696240409,0.845225922910072,0.0767701229486544,61.931803245156345,32185580000,0.022579984329823,0.013543310157224413,0.009036674172598586,0
2000-09-22,0.8050036430358887,0.8350969757210669,0.7241272056161406,0.7570424803915756,2835033600,0.861605703830719,0.8371545895934105,0.8396800749586009,0.8362876384935869,0.07684181263595576,49.684557345603146,29350546400,0.01872489054848181,0.014579626235475894,0.0041452643130059155,0
2000-09-29,0.3319697976112366,0.43635703869214026,0.3291487095050206,0.4241314362726423,14223580000,0.7113726884126663,0.7891929298639297,0.6365959640196551,0.7242170071863979,0.12754459069171112,28.714684543070646,15126966400,-0.022243764790415677,0.00721494803029758,-0.029458712820713256,0
2000-10-06,0.30093613266944885,0.34513578837793385,0.28777018267232357,0.34137432873701246,4290809600,0.5727188065648079,0.7300637178122997,0.5023320314795726,0.6301545906270759,0.16329660120949815,27.2971062024599,10836156800,-0.056563843928322255,-0.005540810361426386,-0.051023033566895866,0
2000-10-13,0.2849489748477936,0.34983835729212603,0.2755444876025504,0.3046974664058079,5010639200,0.4307146370410919,0.660149060189724,0.415378808826861,0.5534422315650132,0.19294815175680763,21.730983573817866,5825517600,-0.08408352143891296,-0.0212493525769237,-0.06283416886198925,0
2000-10-20,0.27836570143699646,0.3141021212943108,0.26331903232502546,0.2868298467579185,3532827200,0.29905515164136887,0.5803304277360439,0.3605735658709152,0.49231411375878725,0.2176621695114393,22.04201731163387,2292690400,-0.10521146698067685,-0.03804177545767433,-0.06716969152300252,1
2000-10-27,0.33573219180107117,0.3376129092894057,0.2689612088680876,0.2840087568430634,3435633600,0.2999957501888275,0.5056842193007469,0.3506370162429776,0.457518131101517,0.23295844641129407,27.573263753282333,5728324000,-0.11598946534497401,-0.05363131343513427,-0.06235815190983974,0
2000-11-03,0.3037571310997009,0.3460760570019828,0.28682972647831345,0.3460760570019828,2110186400,0.30070099979639053,0.4367099031805992,0.33188506218566693,0.4233490199900023,0.24624400106506608,28.37710787448988,3618137600,-0.12566266588184055,-0.06803758392447554,-0.057625081957365015,0
2000-11-10,0.2858893871307373,0.3084589694770108,0.2746041816087416,0.29129648906754685,1784798400,0.30093610286712646,0.3658253699541092,0.31348679216369507,0.39280243491016564,0.25866214741610216,28.050020000450544,1833339200,-0.13323467817597706,-0.08107700277477585,-0.05215767540120121,0
2000-11-17,0.27836570143699646,0.2934123956610273,0.27460426644555697,0.2887105642536382,1436730400,0.30093610286712646,0.29999562725424767,0.29943835587301565,0.3673720496939058,0.26843362690336725,23.302978690531532,396608800,-0.1382490025851178,-0.09251140273684424,-0.04573759984827355,0
2000-11-24,0.24827232956886292,0.29999575772076814,0.24262927381225924,0.2837736203992346,1990598400,0.2790711373090744,0.28953344374895096,0.27897194535135456,0.34090544522167404,0.27424967226115254,16.44171403584602,-1593989600,-0.14300272798249947,-0.1026096677859753,-0.040393060196524166,0
2000-12-01,0.21535705029964447,0.2633190238054759,0.21065521904438073,0.2557952500318714,3154586400,0.2569711171090603,0.2788360584527254,0.2535259873306705,0.31300580190566746,0.27964399106643173,8.647486136102827,-4748576000,-0.1477232162784769,-0.11163237748447563,-0.03609083879400127,1
2000-12-08,0.2172386348247528,0.24074859612417063,0.2172386348247528,0.22288081258633974,1762600000,0.23980842903256416,0.2703722659498453,0.23901104632830342,0.29172420922101977,0.2837947626676201,7.102728413664664,-2985976000,-0.14958805117755625,-0.11922351222309176,-0.03036453895446449,0
2000-12-15,0.21159550547599792,0.22946325564518,0.20501294686919322,0.2191192511208041,2145936800,0.22311588004231453,0.2620259914547205,0.22804482998738124,0.27391783061101493,0.28805554722298127,7.770725401461419,-5131912800,-0.14979456118981188,-0.12533772201643578,-0.0244568391733761,1
2000-12-22,0.2228807657957077,0.225701854084254,0.21253590485312213,0.21253590485312213,1165511200,0.21676798909902573,0.24791956320405006,0.2259792043107118,0.26257626065205775,0.2896620060381256,9.14649455311148,-3966401600,-0.1473490475706073,-0.12973998712727008,-0.01760906044333721,1
2000-12-29,0.2567364573478699,0.27836567316629557,0.2172386065105012,0.2210000662319882,2639117600,0.22711284086108208,0.24204197898507118,0.23828210552557505,0.26127852658446044,0.28459534984688606,13.789007757313215,-1327284000,-0.14105311651925617,-0.13200261300566732,-0.009050503513588853,1
2001-01-05,0.2708427309989929,0.27836562400121234,0.23980815118227092,0.2548548412206116,2759500800,0.2405138649046421,0.24016114696860313,0.2513063557149422,0.2634039053432454,0.27124853093726653,39.747828913017464,1432216800,-0.13338767729580875,-0.13227962586369563,-0.0011080514321131218,1
2001-01-12,0.2811868190765381,0.2821271652808348,0.24827236650455894,0.26896121349003416,2797379200,0.25791169330477715,0.24051378667354584,0.2632585410595806,0.2673556639506438,0.24607152066702784,46.44064277121933,4229596000,-0.12503673438469048,-0.1308310475678946,0.005794313183204114,1
2001-01-19,0.2999957501888275,0.3150424168840017,0.27742531068509013,0.29247197738026426,3382321600,0.2771904394030571,0.2469792142510414,0.2779534247112794,0.274609016448018,0.2105050705511567,52.68452857275784,7611917600,-0.11556862524155542,-0.12777856310262678,0.012209937861071357,1
2001-01-26,0.3178635239601135,0.3385532474893227,0.2868298175883039,0.29341236582199,3131172800,0.292472206056118,0.25979252345860004,0.293917464410813,0.2842211292284837,0.17476726100961626,56.774128090923675,10743090400,-0.10540822016769685,-0.12330449451564081,0.017896274347943955,0
2001-02-02,0.31222134828567505,0.33008912956953734,0.2971746806387915,0.31786352533551776,2174183200,0.30281686037778854,0.2716653626412153,0.3012390179607578,0.2904434001300818,0.12408102265792732,45.09802788475758,8568907200,-0.09669664365174918,-0.11798292434286249,0.02128628069111331,0
2001-02-09,0.301876425743103,0.3131616564943699,0.2783656183294846,0.308458972680958,1721809600,0.3079892620444298,0.28295047767460346,0.3014939810736959,0.292984072488531,0.03826526147396504,49.569001255719414,6847097600,-0.08959461434889854,-0.1123052623440697,0.022710647995171168,0
2001-02-16,0.28306829929351807,0.2999957057891108,0.27084272275422966,0.2858893872224798,1401024800,0.3037573993206024,0.29047391936182976,0.29412370836162477,0.29078056733408364,0.03612431233973657,49.35626961164139,5446072800,-0.08450968849393797,-0.10674614757404337,0.022236459080105395,0
2001-02-23,0.2821270525455475,0.29623422382565856,0.25861710100535473,0.28024633577641045,1687515200,0.2948232814669609,0.29364774376153946,0.2893250460351939,0.28885756404774227,0.03566524787805838,50.88486615952382,3758557600,-0.07963778406332056,-0.10132447487189881,0.021686690808578254,1
2001-03-02,0.313161700963974,0.3319698272349731,0.27460422345540403,0.2755445695000199,2086576800,0.29505836963653564,0.2989376150071621,0.2988597080067059,0.2942584833624604,0.03664816436921729,65.19805963029502,5845134400,-0.07243751337845156,-0.09554708257320937,0.023109569194757817,0
2001-03-09,0.2962343096733093,0.3216249853407668,0.27272349751006286,0.31034063123167843,2140577600,0.2936478406190872,0.3008185513317585,0.2978095486733473,0.2946975558759824,0.03693004041845592,70.47616338523518,3704556800,-0.06732111014279868,-0.08990188808712724,0.022580777944328556,1
2001-03-16,0.32538720965385437,0.3272679515642817,0.28400865265195857,0.2858893694503354,2420208000,0.3042275682091713,0.30399248376488686,0.3088406130655501,0.30151747893773173,0.036123647762272504,74.05840531015224,6124764800,-0.06021975250795247,-0.08396546097129229,0.023745708463339815,1
2001-03-23,0.3390039801597595,0.35736129153364943,0.31793845960150546,0.33196976810301326,3420888800,0.3184468001127243,0.3066350407898426,0.3209059599032339,0.3098478125426268,0.03833101201146648,77.37186450414254,9545653600,-0.05288350768236888,-0.07774907031350761,0.024865562631138732,0
2001-03-30,0.31402701139450073,0.34186299256971675,0.2821270715396903,0.33930563143810244,2242195200,0.318663127720356,0.3068607486784458,0.31815438049974065,0.3107765233985988,0.03914489655164622,68.49349088317295,7303458400,-0.048525541208472245,-0.07190436449250054,0.023378823284028294,1
2001-04-06,0.3373491168022156,0.34637695073785996,0.2994311696110284,0.31297377432435913,1681876000,0.32894182950258255,0.3112948350608349,0.32583227502073064,0.3166815441549581,0.041231376332454786,67.08660442434274,8985334400,-0.042697729537328366,-0.06606303750146611,0.023365307964137744,1
2001-04-13,0.3870038390159607,0.3874546254282945,0.2949171977357872,0.3323834725333571,3944936800,0.34434598684310913,0.3242867775261402,0.3503009006188227,0.3323087207907364,0.046530850652745835,71.39697948245673,12930271200,-0.033684135948443106,-0.05958725719086151,0.025903121242418406,0
2001-04-20,0.3715055584907532,0.39272107502018394,0.3537498551196971,0.3751170233396626,2742544000,0.35247138142585754,0.3354590907692909,0.3587827637675949,0.3410191291685179,0.04657846374538118,66.3267771095826,10187727200,-0.027474668922712553,-0.05316473953723172,0.025690070614519167,1
